g272,-0.6198060071818228
g273,1.1074236427162192
g274,-0.3639450263053516
g275,0.9909620778984586
g276,1.1425615550689243
g277,-0.6171231132841726
g278,-0.2917300302818346
g279,-0.5014446638225233
g280,-0.8311677803786136
g281,-0.4641026666956829
g282,-0.9107776618125064
g283,-0.17070283672595676
g284,-0.19301923551657718
g285,0.3970768434978911
g286,-0.906473190566557
g287,-0.533559605544165
g288,-0.23995579362157568
g289,-0.20841169318148786
g290,0.09367464605850595
g291,0.8534162476859335
g292,0.04229232722989127
g293,-0.5064404898839003
g294,0.4590952542917918
g295,-0.9349845742086206
g296,-0.5064163940546857
g297,-0.8227101383350705
g298,-0.5544083170178005
g299,0.12490323276533705
g300,0.14203513290233763
